loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], magADC[0], magADC[1], magADC[2], BaroAlt (cm), debug[0], debug[1], debug[2], debug[3]
11883, 26097686,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,   3,   5, 1005, 590, 16393,  48,  48,  48,  48, -171,   2, -556, -12,  38,  46, 23720,   0
11884, 26099796,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   2,  -8, 966, 578, 16443,  48,  48,  48,  48, -171,   2, -556, 3,  38,  45, 23720,   0
11885, 26101970,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   8,  14, 974, 551, 16513,  48,  48,  48,  48, -167,   4, -552, 35,  38,  45, 23639,   0
11886, 26104144,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,   3, 993, 610, 16319,  48,  48,  48,  48, -167,   4, -552, 13,  38,  45, 23639,   0
11887, 26106492,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7, -12, 950, 571, 16408,  48,  48,  48,  48, -162,  10, -561, 17,  38,  45, 23358,   0
11888, 26108702,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,  -6,   0, 953, 646, 16389,  48,  48,  48,  48, -162,  10, -561, 15,  38,  45, 23358,   0
11889, 26110876,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,  13,  -6, 1016, 638, 16466,  48,  48,  48,  48, -162,  10, -561, 34,  38,  46, 23357,   0
11890, 26113068,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,  -3,   2, 878, 564, 16506,  48,  48,  48,  48, -169,   6, -566, 59,  38,  46, 23540,   0
11891, 26115180,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11,  -7, 1026, 554, 16338,  48,  48,  48,  48, -169,   6, -566, 38,  38,  45, 23540,   0
11892, 26117352,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -14,   2,   9, 969, 590, 16447,  48,  48,  48,  48, -178,   6, -549, 48,  38,  45, 23556,   0
11893, 26119524,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   0, -13, 990, 534, 16393,  48,  48,  48,  48, -178,   6, -549, 42,  38,  45, 23556,   0
11894, 26121876,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   9,   6, 1000, 638, 16533,  48,  48,  48,  48, -162,  10, -578, 73,  38,  45, 23335,   0
11895, 26124084,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -13,   6,  13, 1017, 546, 16490,  48,  48,  48,  48, -162,  10, -578, 88,  37,  45, 23335,   0
11896, 26126260,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   7,   0, 1033, 594, 16361,  48,  48,  48,  48, -169,   7, -558, 69,  37,  45, 23496,   0
11897, 26128452,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   2,  -9, 1082, 501, 16392,  48,  48,  48,  48, -169,   7, -558, 59,  37,  45, 23496,   0
11898, 26130564,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   3,  -1, 994, 618, 16284,  48,  48,  48,  48, -182,   2, -538, 25,  37,  45, 23753,   0
11899, 26132736,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -16,   6,   4, 1002, 574, 16319,  48,  48,  48,  48, -182,   2, -538, 4,  37,  45, 23753,   0
11900, 26134908,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   4,  -5, 917, 723, 16370,  48,  48,  48,  48, -150,  12, -548, 0,  38,  46, 23188,   0
11901, 26137258,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,  -3,  -2, 1012, 682, 16369,  48,  48,  48,  48, -150,  12, -548, -3,  38,  46, 23187,   0
11902, 26139468,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,   9,  -4, 1033, 554, 16396,  48,  48,  48,  48, -165,   2, -557, 0,  38,  46, 23715,   0
11903, 26141652,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   2, -17, 1057, 597, 16303,  48,  48,  48,  48, -165,   2, -557, -21,  38,  46, 23715,   0
11904, 26143836,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  13,   0, 1005, 578, 16373,  48,  48,  48,  48, -173,  -2, -559, -21,  38,  46, 23931,   0
11905, 26145946,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -2,  -2, 1041, 637, 16311,  48,  48,  48,  48, -173,  -2, -559, -36,  38,  46, 23931,   0
11906, 26148120,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,  10,  -6, 1089, 545, 16369,  48,  48,  48,  48, -173,  -2, -559, -35,  38,  46, 23931,   0
11907, 26150292,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,   6,   1, 1025, 653, 16326,  48,  48,  48,  48, -173,  -2, -559, -44,  38,  46, 23931,   0
11908, 26152642,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   8,  -1, 938, 591, 16498,  48,  48,  48,  48, -173,  -2, -559, -9,  38,  46, 23931,   0
11909, 26154852,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,  -4,  -4, 1017, 598, 16330,  48,  48,  48,  48, -169,   0, -559, -21,  38,  46, 23801,   0
11910, 26157026,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,   7,   0, 953, 611, 16440,  48,  48,  48,  48, -169,   0, -559, -4,  38,  46, 23801,   0
11911, 26159218,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,   9, 1008, 690, 16389,  48,  48,  48,  48, -170,   2, -548, -2,  38,  46, 23719,   0
11912, 26161328,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  22,  -9, 973, 630, 16369,  48,  48,  48,  48, -170,   2, -548, -6,  38,  46, 23719,   0
11913, 26163500,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   2,  -7, 1021, 562, 16521,  48,  48,  48,  48, -172,   7, -567, 28,  38,  46, 23499,   0
11914, 26165674,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  -2,  -1, 1017, 558, 16424,  48,  48,  48,  48, -172,   7, -567, 34,  38,  46, 23499,   0
11915, 26168024,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  15,  -1, 946, 611, 16401,  48,  48,  48,  48, -180,   5, -549, 32,  38,  46, 23619,   0
11916, 26170236,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   2,   2, 1020, 665, 16315,  48,  48,  48,  48, -180,   5, -549, 10,  38,  46, 23619,   0
11917, 26172408,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,  -6,  -7, 1082, 489, 16248,  48,  48,  48,  48, -161,   2, -566, -26,  38,  46, 23709,   0
11918, 26174600,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  10,   9, 945, 639, 16451,  48,  48,  48,  48, -161,   2, -566, -5,  38,  46, 23709,   0
11919, 26176712,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,  12,  -6, 1080, 573, 16443,  48,  48,  48,  48, -165,   4, -553, 9,  38,  46, 23634,   0
11920, 26178884,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   4,   0, 1017, 574, 16443,  48,  48,  48,  48, -165,   4, -553, 22,  38,  46, 23634,   0
11921, 26181060,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   0,  -1, 958, 547, 16447,  48,  48,  48,  48, -154,   2, -561, 35,  38,  46, 23694,   0
11922, 26183408,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,  10,  -5, 970, 570, 16397,  48,  48,  48,  48, -154,   2, -561, 32,  38,  46, 23694,   0
11923, 26185616,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   2, 964, 698, 16393,  48,  48,  48,  48, -154,   2, -561, 29,  38,  46, 23693,   0
11924, 26187792,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11,   8,  -4, 1068, 613, 16350,  48,  48,  48,  48, -154,   2, -561, 16,  38,  46, 23693,   0
11925, 26189984,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,   0,   3, 1033, 550, 16408,  48,  48,  48,  48, -154,   2, -561, 19,  38,  46, 23693,   0
11926, 26192094,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   2,  -1, 1002, 534, 16420,  48,  48,  48,  48, -159,   1, -584, 25,  38,  46, 23726,   0
11927, 26194268,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  18,   0, 973, 610, 16365,  48,  48,  48,  48, -159,   1, -584, 16,  38,  46, 23726,   0
11928, 26196440,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,   4,   9, 1041, 558, 16505,  48,  48,  48,  48, -169,   8, -553, 44,  38,  46, 23464,   0
11929, 26198790,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  13,   0,   9, 985, 590, 16451,  48,  48,  48,  48, -169,   8, -553, 54,  38,  46, 23464,   0
11930, 26201000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,  15,   0, 969, 618, 16420,  48,  48,  48,  48, -170,   2, -557, 54,  38,  46, 23695,   0
11931, 26203176,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   1,   0, 961, 622, 16439,  48,  48,  48,  48, -170,   2, -557, 60,  38,  46, 23695,   0
11932, 26205368,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,   6, 1005, 594, 16420,  48,  48,  48,  48, -168,   8, -562, 59,  38,  46, 23439,   0
11933, 26207478,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,   0,  -2, 993, 622, 16350,  48,  48,  48,  48, -168,   8, -562, 41,  38,  46, 23439,   0
11934, 26209650,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   4,  -3, 1017, 586, 16439,  48,  48,  48,  48, -163,   7, -563, 48,  38,  46, 23469,   0
11935, 26211824,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,  11,  -5, 1016, 658, 16517,  48,  48,  48,  48, -163,   7, -563, 74,  38,  46, 23469,   0
11936, 26214172,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   6,  -3, 939, 547, 16397,  48,  48,  48,  48, -180,   6, -538, 66,  38,  46, 23585,   0
11937, 26216384,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   0,   3, 1036, 653, 16408,  48,  48,  48,  48, -180,   6, -538, 62,  38,  46, 23585,   0
11938, 26218554,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,   4,   6, 1041, 558, 16556,  48,  48,  48,  48, -158,  -2, -558, 95,  38,  46, 23942,   0
11939, 26220746,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   9,   0,   0, 946, 551, 16404,  48,  48,  48,  48, -158,  -2, -558, 85,  38,  46, 23942,   0
11940, 26222860,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  12,  -2, 1065, 561, 16357,  48,  48,  48,  48, -172,   0, -558, 65,  38,  46, 23826,   0
11941, 26225034,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,  -8, -12, 1061, 593, 16268,  48,  48,  48,  48, -172,   0, -558, 25,  38,  46, 23826,   0
11942, 26227208,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  10, 1001, 622, 16443,  48,  48,  48,  48, -172,   0, -558, 36,  38,  46, 23825,   0
11943, 26229556,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,  -1,  -4, 949, 611, 16443,  48,  48,  48,  48, -161,   5, -567, 45,  38,  46, 23543,   0
11944, 26231768,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  -2, 1038, 474, 16388,  48,  48,  48,  48, -161,   5, -567, 39,  38,  46, 23544,   0
11945, 26233940,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,   1, 983, 526, 16342,  48,  48,  48,  48, -181,   9, -568, 22,  38,  46, 23450,   0
11946, 26236132,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  -1,   0, 1073, 561, 16349,  48,  48,  48,  48, -181,   9, -568, 9,  38,  46, 23450,   0
11947, 26238252,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   4,   5, 1073, 553, 16435,  48,  48,  48,  48, -169,   2, -557, 20,  38,  46, 23717,   0
11948, 26240416,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,   3,  -6, 925, 647, 16416,  48,  48,  48,  48, -169,   2, -557, 25,  38,  46, 23716,   0
11949, 26242590,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,   3,   6, 1089, 577, 16213,  48,  48,  48,  48, -166,   1, -544, -22,  38,  46, 23751,   0
11950, 26244940,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1, 941, 591, 16494,  48,  48,  48,  48, -166,   1, -544, 8,  38,  46, 23751,   0
11951, 26247148,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,  17,   3, 930, 543, 16455,  48,  48,  48,  48, -163,   0, -548, 25,  38,  46, 23808,   0
11952, 26249324,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2, 1063, 661, 16466,  48,  48,  48,  48, -163,   0, -548, 42,  38,  46, 23807,   0
11953, 26251516,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,  -4,  -7, 1046, 502, 16427,  48,  48,  48,  48, -152,   4, -561, 46,  38,  46, 23595,   0
11954, 26253628,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   7,  13, 969, 634, 16319,  48,  48,  48,  48, -152,   4, -561, 22,  38,  46, 23594,   0
11955, 26255800,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   0,   3, 1040, 657, 16420,  48,  48,  48,  48, -166,  10, -572, 27,  38,  46, 23340,   0
11956, 26257972,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,  12,   2, 974, 570, 16463,  48,  48,  48,  48, -166,  10, -572, 43,  38,  46, 23340,   0
11957, 26260322,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  18, -10, 1010, 518, 16408,  48,  48,  48,  48, -171,   6, -571, 42,  38,  46, 23528,   0
11958, 26262532,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  -7,  14, 1017, 590, 16424,  48,  48,  48,  48, -171,   6, -571, 45,  38,  46, 23528,   0
11959, 26264708,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   7,  -5, 1020, 650, 16451,  48,  48,  48,  48, -171,   6, -571, 55,  38,  46, 23528,   0
11960, 26266900,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   7,  12, 1060, 657, 16443,  48,  48,  48,  48, -153,  11, -584, 61,  38,  46, 23261,   0
11961, 26269008,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,   3,  10, 1112, 549, 16419,  48,  48,  48,  48, -153,  11, -584, 60,  38,  46, 23261,   0
11962, 26271182,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -10,   6,  -6, 1026, 506, 16435,  48,  48,  48,  48, -164,   8, -575, 63,  38,  46, 23438,   0
11963, 26273356,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   9,  -6, 941, 702, 16370,  48,  48,  48,  48, -164,   8, -575, 50,  38,  46, 23437,   0
11964, 26275704,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8, 922, 603, 16335,  48,  48,  48,  48, -169,   4, -545, 29,  38,  46, 23640,   0
11965, 26277916,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,   7,   6, 1060, 617, 16513,  48,  48,  48,  48, -169,   4, -545, 57,  38,  46, 23640,   0
11966, 26280090,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   0,   0, 1017, 610, 16474,  48,  48,  48,  48, -170,   0, -553, 71,  38,  46, 23795,   0
11967, 26282280,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   0,  11, 998, 546, 16455,  48,  48,  48,  48, -170,   0, -553, 77,  38,  46, 23795,   0
11968, 26284392,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   6,  -9, 1037, 582, 16412,  48,  48,  48,  48, -171,   4, -551, 72,  38,  46, 23627,   0
11969, 26286564,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   9,   0, 1014, 474, 16470,  48,  48,  48,  48, -171,   4, -551, 82,  38,  46, 23627,   0
11970, 26288740,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,   0,  -9, 993, 578, 16400,  48,  48,  48,  48, -156,   8, -564, 74,  38,  46, 23402,   0
11971, 26291088,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,  -6,   0, 1056, 689, 16342,  48,  48,  48,  48, -156,   8, -564, 51,  38,  46, 23401,   0
11972, 26293300,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  13,  -5, 1014, 554, 16272,  48,  48,  48,  48, -162,   7, -569, 15,  38,  46, 23472,   0
11973, 26295472,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,  18,   6, 1046, 470, 16474,  48,  48,  48,  48, -162,   7, -569, 35,  38,  46, 23472,   0
11974, 26297664,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  -1,  -1, 1083, 641, 16509,  48,  48,  48,  48, -160,   8, -568, 60,  38,  46, 23424,   0
11975, 26299776,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,  -2,   5, 1033, 577, 16311,  48,  48,  48,  48, -160,   8, -568, 32,  38,  46, 23424,   0
11976, 26301948,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   5,   2, 961, 619, 16568,  48,  48,  48,  48, -160,   8, -568, 74,  38,  46, 23424,   0
11977, 26304120,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,   5,   2, 1017, 578, 16486,  48,  48,  48,  48, -163,   7, -570, 88,  38,  46, 23494,   0
11978, 26306472,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   2, -13, 1005, 598, 16389,  48,  48,  48,  48, -163,   7, -570, 75,  38,  46, 23494,   0
11979, 26308682,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -10,   2,   4, 993, 650, 16334,  48,  48,  48,  48, -176,   6, -561, 51,  38,  46, 23543,   0
11980, 26310856,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   6,  -3, 965, 638, 16439,  48,  48,  48,  48, -176,   6, -561, 57,  38,  46, 23543,   0
11981, 26313048,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   1,   4, 950, 551, 16502,  48,  48,  48,  48, -163,   2, -567, 77,  38,  46, 23686,   0
11982, 26315160,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  -2,  -1, 1029, 602, 16334,  48,  48,  48,  48, -163,   2, -567, 53,  38,  46, 23686,   0
11983, 26317332,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   0,  12, 955, 550, 16245,  48,  48,  48,  48, -166,   7, -561, 9,  38,  46, 23502,   0
11984, 26319504,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,  18,  15, 966, 610, 16350,  48,  48,  48,  48, -166,   7, -561, 0,  38,  46, 23502,   0
11985, 26321854,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   8,   2, 1043, 685, 16447,  48,  48,  48,  48, -166,   4, -557, 14,  38,  46, 23626,   0
11986, 26324064,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,  10,  -2, 1002, 518, 16400,  48,  48,  48,  48, -166,   4, -557, 16,  38,  46, 23626,   0
11987, 26326240,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,   1, 950, 519, 16474,  48,  48,  48,  48, -162,   3, -556, 36,  38,  46, 23670,   0
11988, 26328432,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,  11,   2, 969, 686, 16350,  48,  48,  48,  48, -162,   3, -556, 22,  38,  46, 23670,   0
11989, 26330540,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   1, 1084, 569, 16427,  48,  48,  48,  48, -162,   7, -566, 29,  38,  46, 23458,   0
11990, 26332720,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,  10,   6, 1108, 561, 16408,  48,  48,  48,  48, -162,   7, -566, 30,  38,  46, 23458,   0
11991, 26334896,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,  -1,  -2, 966, 554, 16369,  48,  48,  48,  48, -171,   9, -556, 21,  38,  46, 23417,   0
11992, 26337236,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   7,  -8, 974, 562, 16385,  48,  48,  48,  48, -171,   9, -556, 18,  38,  46, 23418,   0
11993, 26339448,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,  -8, 968, 650, 16583,  48,  48,  48,  48, -171,   9, -556, 65,  38,  46, 23417,   0
11994, 26341620,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,   8,  -9, 1065, 565, 16353,  48,  48,  48,  48, -151,   4, -568, 47,  38,  46, 23572,   0
