loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], magADC[0], magADC[1], magADC[2], BaroAlt (cm), debug[0], debug[1], debug[2], debug[3]
112, 244517,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,  -6,  -5, 1083, 968, 16552,  48,  48,  48,  48, -171, -19, -536, 178,   0,   0,   0,   0
113, 246690,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  -2,   9, 1043, 1029, 16490,  48,  48,  48,  48, -169, -15, -541, 170,   0,   0,   0,   0
114, 248863,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,   6,  -1, 1095, 976, 16447,  48,  48,  48,  48, -169, -15, -541, 152,   0,   0,   0,   0
115, 251205,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,  12, 1185, 1051, 16474,  48,  48,  48,  48, -162, -26, -540, 144,   0,   0,   0,   0
116, 253377,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,   1,   3, 1073, 1132, 16533,  48,  48,  48,  48, -162, -26, -540, 152,   0,   0,   0,   0
117, 255551,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   3,  -5, 1070, 1060, 16482,  48,  48,  48,  48, -169, -18, -540, 146,   0,   0,   0,   0
118, 257791,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  -4,  18, 1139, 1003, 16350,  48,  48,  48,  48, -169, -18, -540, 108,   0,   0,   0,   0
119, 259890,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  -3, -11, 1178, 975, 16493,  48,  48,  48,  48, -162, -12, -557, 111,   0,   0,   0,   0
120, 262063,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11, 1142, 991, 16560,  48,  48,  48,  48, -162, -12, -557, 130,   0,   0,   0,   0
121, 264236,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,  -1,  10, 1134, 948, 16564,  48,  48,  48,  48, -162, -12, -557, 148,   0,   0,   0,   0
122, 266580,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,   8,  -9, 1016, 969, 16436,  48,  48,  48,  48, -167, -15, -553, 132,   0,   0,   0,   0
123, 268752,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,  -4,  -2, 1118, 992, 16536,  48,  48,  48,  48, -167, -15, -553, 142,   0,   0,   0,   0
124, 270923,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1106, 1036, 16408,  48,  48,  48,  48, -170, -11, -550, 119,   0,   0,   0,   0
125, 273172,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,  -6,   4, 1166, 951, 16478,  48,  48,  48,  48, -170, -11, -550, 117,   0,   0,   0,   0
126, 275107,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,   3,  -2, 1042, 1081, 16591,  48,  48,  48,  48, -169, -15, -555, 144,   0,   0,   0,   0
127, 277280,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  -8,   0, 963, 1066, 16561,  48,  48,  48,  48, -169, -15, -555, 161,   0,   0,   0,   0
128, 279453,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,  -4,  16, 1040, 1032, 16323,  48,  48,  48,  48, -174, -23, -548, 113,   0,   0,   0,   0
129, 281626,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,  15,  -6, 1034, 1093, 16564,  48,  48,  48,  48, -174, -23, -548, 135,   0,   0,   0,   0
130, 283968,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   1,  -5, 1034, 1049, 16533,  48,  48,  48,  48, -155, -16, -542, 145,   0,   0,   0,   0
131, 286140,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -17,   6,   0, 1072, 940, 16502,  48,  48,  48,  48, -155, -16, -542, 145,   0,   0,   0,   0
132, 288314,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   1,  12, 1073, 880, 16443,  48,  48,  48,  48, -162, -15, -545, 131,   0,   0,   0,   0
133, 290509,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   2,   7, 1056, 949, 16478,  48,  48,  48,  48, -162, -15, -545, 127,   0,   0,   0,   0
134, 292609,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,   0,   9, 1008, 985, 16490,  48,  48,  48,  48, -149, -12, -549, 128,   0,   0,   0,   0
135, 294783,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,  -1,  -4, 1123, 952, 16532,  48,  48,  48,  48, -149, -12, -549, 138,   0,   0,   0,   0
136, 296956,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  12,  14, 993, 890, 16517,  48,  48,  48,  48, -149, -12, -549, 144,   0,   0,   0,   0
137, 299300,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,  -1,  -2, 1061, 865, 16490,  48,  48,  48,  48, -156, -18, -552, 142,   0,   0,   0,   0
138, 301472,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   0,   8, 1023, 1053, 16498,  48,  48,  48,  48, -156, -18, -552, 142,   0,   0,   0,   0
139, 303645,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,   1,   9, 1067, 936, 16537,  48,  48,  48,  48, -159, -18, -548, 152,   0,   0,   0,   0
140, 305864,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,   4,   0, 1024, 929, 16634,  48,  48,  48,  48, -159, -18, -548, 185,   0,   0,   0,   0
141, 307965,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,  -7,   2, 1040, 889, 16572,  48,  48,  48,  48, -165, -24, -548, 197,   0,   0,   0,   0
142, 310153,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,   3, -12, 1068, 932, 16447,  48,  48,  48,  48, -165, -24, -548, 176,   0,   0,   0,   0
143, 312311,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  12,  -1,   6, 1093, 848, 16276,  48,  48,  48,  48, -156, -23, -533, 114,   0,   0,   0,   0
144, 314654,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  12,  -2, -13, 1025, 905, 16478,  48,  48,  48,  48, -156, -23, -533, 114,   0,   0,   0,   0
145, 316826,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -3,  -9, 1087, 980, 16451,  48,  48,  48,  48, -170, -18, -547, 106,   0,   0,   0,   0
146, 318999,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1, -10,  -8, 1017, 897, 16529,  48,  48,  48,  48, -170, -18, -547, 120,   0,   0,   0,   0
147, 321248,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,  -6,   9, 1103, 1012, 16439,  48,  48,  48,  48, -160, -16, -557, 108,   0,   0,   0,   0
148, 323204,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,  -5,   8, 1154, 1019, 16509,  48,  48,  48,  48, -160, -16, -557, 116,   0,   0,   0,   0
149, 325376,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11,  -1, -10, 1059, 1032, 16439,  48,  48,  48,  48, -166, -25, -550, 105,   0,   0,   0,   0
150, 327549,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,   1,  -5, 1118, 984, 16505,  48,  48,  48,  48, -166, -25, -550, 112,   0,   0,   0,   0
151, 329722,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  13,  -8,  -6, 1071, 1008, 16498,  48,  48,  48,  48, -174, -15, -559, 117,   0,   0,   0,   0
152, 332064,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,  -8, -17, 1099, 964, 16556,  48,  48,  48,  48, -174, -15, -559, 135,   0,   0,   0,   0
153, 334237,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,   9, -10, 1054, 1024, 16580,  48,  48,  48,  48, -174, -15, -559, 157,   0,   0,   0,   0
154, 336410,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   0,   5, 1095, 916, 16568,  48,  48,  48,  48, -171, -16, -557, 173,   0,   0,   0,   0
155, 338553,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  -4,   8, 1094, 1044, 16576,  48,  48,  48,  48, -171, -16, -557, 188,   0,   0,   0,   0
156, 340657,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   2, 987, 1065, 16498,  48,  48,  48,  48, -163, -11, -571, 181,   0,   0,   0,   0
157, 342831,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,   2,   1, 982, 1105, 16525,  48,  48,  48,  48, -163, -11, -571, 183,   0,   0,   0,   0
158, 345005,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   0,   3, 1016, 925, 16482,  48,  48,  48,  48, -165, -15, -544, 173,   0,   0,   0,   0
159, 347348,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  -5,   0, 1070, 1028, 16583,  48,  48,  48,  48, -165, -15, -544, 190,   0,   0,   0,   0
160, 349520,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,  -6,  -8, 1107, 1028, 16315,  48,  48,  48,  48, -175, -17, -550, 136,   0,   0,   0,   0
161, 351692,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,   6,  -9, 1133, 1067, 16455,  48,  48,  48,  48, -175, -17, -550, 126,   0,   0,   0,   0
162, 353935,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,  -8,   5, 917, 966, 16498,  48,  48,  48,  48, -160, -13, -557, 130,   0,   0,   0,   0
163, 356037,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4, -11,  11, 1031, 1045, 16389,  48,  48,  48,  48, -160, -13, -557, 105,   0,   0,   0,   0
164, 358209,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,  17,   6, 1097, 1092, 16525,  48,  48,  48,  48, -173, -11, -548, 117,   0,   0,   0,   0
165, 360382,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,  15,   0, 1106, 992, 16536,  48,  48,  48,  48, -173, -11, -548, 131,   0,   0,   0,   0
166, 362727,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -14,   3, -21, 1076, 948, 16451,  48,  48,  48,  48, -166, -20, -555, 121,   0,   0,   0,   0
167, 364898,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,  -1, -14, 977, 977, 16381,  48,  48,  48,  48, -166, -20, -555, 95,   0,   0,   0,   0
168, 367072,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -10,   6,   0, 1008, 969, 16541,  48,  48,  48,  48, -166, -20, -555, 114,   0,   0,   0,   0
169, 369320,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   0,  10, 1031, 1041, 16467,  48,  48,  48,  48, -163, -23, -552, 111,   0,   0,   0,   0
170, 371277,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   6,  -6, 1015, 1049, 16420,  48,  48,  48,  48, -163, -23, -552, 97,   0,   0,   0,   0
171, 373449,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -10,  -5,  -7, 1088, 896, 16385,  48,  48,  48,  48, -168, -15, -557, 75,   0,   0,   0,   0
172, 375623,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,   4,  -7, 1132, 880, 16334,  48,  48,  48,  48, -168, -15, -557, 43,   0,   0,   0,   0
173, 377795,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,   0,   1, 1104, 932, 16443,  48,  48,  48,  48, -172, -21, -539, 45,   0,   0,   0,   0
174, 380137,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,   0,   8, 1142, 991, 16451,  48,  48,  48,  48, -172, -21, -539, 47,   0,   0,   0,   0
175, 382310,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -4,  -5, 1060, 909, 16463,  48,  48,  48,  48, -163, -21, -546, 53,   0,   0,   0,   0
176, 384483,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,  -1,   0, 1034, 841, 16408,  48,  48,  48,  48, -163, -21, -546, 44,   0,   0,   0,   0
177, 386657,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -1,  -7, 1024, 933, 16459,  48,  48,  48,  48, -166, -18, -532, 50,   0,   0,   0,   0
178, 388759,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   1,  -2, 1004, 997, 16405,  48,  48,  48,  48, -166, -18, -532, 41,   0,   0,   0,   0
179, 390933,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  12,   9, -10, 1119, 952, 16548,  48,  48,  48,  48, -170, -17, -536, 69,   0,   0,   0,   0
180, 393106,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1, 1148, 872, 16478,  48,  48,  48,  48, -170, -17, -536, 75,   0,   0,   0,   0
181, 395446,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  11,   1, 1096, 900, 16416,  48,  48,  48,  48, -171, -10, -546, 65,   0,   0,   0,   0
182, 397618,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  -1, 993, 870, 16517,  48,  48,  48,  48, -171, -10, -546, 82,   0,   0,   0,   0
183, 399791,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,  -5,  -1, 1102, 1020, 16494,  48,  48,  48,  48, -171, -10, -546, 90,   0,   0,   0,   0
184, 402008,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,  -1,   1, 1158, 1011, 16482,  48,  48,  48,  48, -171, -10, -546, 94,   0,   0,   0,   0
185, 404109,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,  -3,   7, 1131, 924, 16462,  48,  48,  48,  48, -171, -10, -546, 92,   0,   0,   0,   0
186, 406283,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3, -12,  -4, 1045, 869, 16482,  48,  48,  48,  48, -161, -16, -547, 96,   0,   0,   0,   0
187, 408466,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3, -14,   1, 1052, 889, 16521,  48,  48,  48,  48, -161, -16, -547, 110,   0,   0,   0,   0
188, 410799,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,   1,  -5, 1101, 1044, 16610,  48,  48,  48,  48, -169, -18, -557, 143,   0,   0,   0,   0
189, 412971,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,  -9,  -6, 1068, 924, 16459,  48,  48,  48,  48, -169, -18, -557, 134,   0,   0,   0,   0
190, 415144,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,   0,  -5, 1119, 976, 16443,  48,  48,  48,  48, -168, -18, -552, 121,   0,   0,   0,   0
191, 417392,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11,  -7,  -2, 1071, 976, 16506,  48,  48,  48,  48, -168, -18, -552, 127,   0,   0,   0,   0
192, 419348,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  11,  -3, 1149, 1055, 16501,  48,  48,  48,  48, -171, -17, -536, 130,   0,   0,   0,   0
193, 421521,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   2, 1174, 911, 16637,  48,  48,  48,  48, -171, -17, -536, 167,   0,   0,   0,   0
194, 423694,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,  18,   1, 1104, 964, 16311,  48,  48,  48,  48, -165, -20, -548, 116,   0,   0,   0,   0
195, 425867,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5, -19,   2, 1119, 1011, 16385,  48,  48,  48,  48, -165, -20, -548, 91,   0,   0,   0,   0
196, 428209,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,   6,  -4, 1158, 979, 16513,  48,  48,  48,  48, -176, -15, -538, 103,   0,   0,   0,   0
197, 430381,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,   9,   0, 1057, 1136, 16440,  48,  48,  48,  48, -176, -15, -538, 95,   0,   0,   0,   0
198, 432555,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1, -10, -17, 1024, 957, 16490,  48,  48,  48,  48, -163, -18, -561, 101,   0,   0,   0,   0
199, 434699,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   9,   3, 1087, 956, 16618,  48,  48,  48,  48, -163, -18, -561, 138,   0,   0,   0,   0
200, 436805,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1, 1047, 1020, 16494,  48,  48,  48,  48, -163, -18, -561, 138,   0,   0,   0,   0
201, 438978,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   6, 1153, 1099, 16373,  48,  48,  48,  48, -164, -16, -570, 107,   0,   0,   0,   0
202, 441151,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   4,   3, 997, 965, 16374,  48,  48,  48,  48, -164, -16, -570, 82,   0,   0,   0,   0
203, 443492,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -10, -10,   2, 1119, 952, 16497,  48,  48,  48,  48, -173,  -9, -556, 91,   0,   0,   0,   0
204, 445664,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -19,  10, -11, 1118, 1028, 16517,  48,  48,  48,  48, -173,  -9, -556, 104,   0,   0,   0,   0
205, 447838,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,   3,   0, 1161, 1095, 16466,  48,  48,  48,  48, -173, -25, -545, 102,   0,   0,   0,   0
206, 450082,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -10,  12,  -7, 1147, 971, 16388,  48,  48,  48,  48, -173, -25, -545, 81,   0,   0,   0,   0
207, 452184,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   9,   7,  -5, 1132, 908, 16357,  48,  48,  48,  48, -171, -23, -550, 54,   0,   0,   0,   0
208, 454357,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -13,   4,   2, 1070, 1076, 16498,  48,  48,  48,  48, -171, -23, -550, 69,   0,   0,   0,   0
209, 456528,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   5,   6, 1016, 945, 16576,  48,  48,  48,  48, -153, -12, -551, 100,   0,   0,   0,   0
210, 458871,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -18,   1,   8, 1090, 1032, 16470,  48,  48,  48,  48, -153, -12, -551, 100,   0,   0,   0,   0
211, 461044,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,  17,   0, 1051, 925, 16614,  48,  48,  48,  48, -171, -16, -546, 137,   0,   0,   0,   0
212, 463217,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -15,  11,  -6, 1076, 928, 16373,  48,  48,  48,  48, -171, -16, -546, 106,   0,   0,   0,   0
213, 465466,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,  -8,  -5, 1059, 981, 16583,  48,  48,  48,  48, -155, -15, -565, 134,   0,   0,   0,   0
214, 467421,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3, -11, 1047, 1028, 16346,  48,  48,  48,  48, -155, -15, -565, 98,   0,   0,   0,   0
215, 469594,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  -7, 957, 894, 16518,  48,  48,  48,  48, -155, -15, -565, 111,   0,   0,   0,   0
216, 471768,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,   4,  -1, 1035, 1025, 16436,  48,  48,  48,  48, -155, -15, -565, 101,   0,   0,   0,   0
217, 473941,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   3,   0, 1115, 948, 16486,  48,  48,  48,  48, -155, -15, -565, 104,   0,   0,   0,   0
218, 476282,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   7,  11, 1017, 889, 16420,  48,  48,  48,  48, -159, -23, -540, 91,   0,   0,   0,   0
219, 478455,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,  -6,  -7, 1060, 920, 16412,  48,  48,  48,  48, -159, -23, -540, 78,   0,   0,   0,   0
220, 480628,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   6,  -2, 1167, 947, 16322,  48,  48,  48,  48, -158, -27, -552, 43,   0,   0,   0,   0
221, 482802,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   9,  -1,   3, 1076, 892, 16490,  48,  48,  48,  48, -158, -27, -552, 57,   0,   0,   0,   0
